PCA1,PCA2,PCA3
4.741352801413569,-0.03658337685742795,2.0591319023065497
-2.8480835971026153,-0.12817431894180303,1.8744184926947447
2.4585542527257362,-0.7883396947782672,-1.1507907232741537
-2.596220329741429,-1.4605538091707142,-1.202495746782052
-0.5915881127694081,0.014464583618593384,-1.1060286183576133
0.5840893843454898,1.2997464137506618,-0.9626765839847152
0.5759523985045025,1.3127844628088645,2.154062675853698
-2.3575129150860152,-0.8193110218168131,-1.0587429601674436
-2.9300411307812935,-1.174394583354949,-1.0897777641951283
-4.946684559313839,0.5957022019135977,-0.6996392531457204
-1.578724157403017,-2.502115889734263,-1.1706482578322757
3.9248266810493795,-2.166933597635159,1.5624553776259105
-1.8342542973963671,1.2567514240451318,2.0371347947849836
-1.575663929219365,-2.6445885580424964,-1.1388987128074999
3.9058104806714233,-0.08622996617299437,1.8559124378741165
-2.9930180118537355,0.8321529407265066,-0.82334467852924
0.40241630439554543,-0.9643275991291832,-0.9724254351726515
3.405502097580147,3.2135350139356413,-0.6392877332069936
-1.9784079207323486,-1.4866451638137674,1.802406958290043
0.11132644797679316,-1.6979498652148741,-1.041721553410687
2.6776511048649065,1.6697164800400175,-0.8797848079313002
-0.09992200474126903,1.908653214585577,-0.7734451999110638
0.055603218154603215,1.2997417372513242,-1.0105801579313005
-0.8833363314408925,2.741923057012077,-0.5182342969695924
-1.1212803684299353,-2.3938602618408185,1.8385023942773147
-2.2279796435655634,1.4851249085615612,-0.7967964216738415
-1.8099875532956866,-1.38985968393089,-1.2179022426054151
4.890575010203842,-0.9083523759299253,-1.3443706067861738
-1.4553023801294425,-3.3757644300989584,1.5420078368606147
0.5641961517514194,-2.0741655947404167,-1.2453411990348762
-1.812772347858059,0.19642530976669606,-0.9352070260519424
-1.398125835156024,2.810727370954598,2.332465675207128
2.969976532720666,-0.8102030390811472,-1.13996850379141
-2.879853077440922,0.10872294579131292,1.9377501845170297
1.2110664233771387,1.8634688309772636,-0.9910493754048921
-2.6068190505890154,-0.9228259845423328,-1.111415028854132
-2.040918456262152,-0.8284765807420764,1.811264353091449
2.793254567787304,-0.6328952691632249,1.9014554253444025
3.5525502533386235,1.3638343526325165,-0.9352166716763988
-2.95530981107005,-1.1901482650427548,-1.0742508660588492
-2.3673120087269495,-0.35481737732989627,-0.993558293487256
-2.8616021606201465,-1.2300438871037298,-1.1560533849582084
4.4126476637187295,-2.392782750669914,1.5255932189035852
-1.3324027161238883,-2.1491622609570804,-1.09794940575258
-2.812476804390773,-0.9168359383996907,-1.0042880259556093
0.6790067816725771,4.216633220691883,-0.4987414657689254
0.6754021232844569,0.04007679301746729,1.7534220115612225
5.372051830959054,-0.24143247607221974,-1.1697445638907875
-2.4244936609629506,-1.3156147273324663,1.8836552139290645
5.6504714036009585,-1.610227715186823,1.6303795077071932
-0.4338062950261312,2.531934174033612,-0.7561878758586971
6.613950745492014,0.07300564162380814,-1.1237334115017352
3.806251127111152,-1.4988414749533225,1.6925859648352104
-2.404851668565402,-2.4690861327700366,1.5601720713223577
-0.6875124721715347,1.3901711963432244,-0.8939055192652259
3.7796747799520287,-1.7554744237801276,1.5709511374959533
-0.3980225339212681,2.066831889915063,-0.835345964792915
1.0616749917710164,2.5819822321165837,2.3588326095039513
0.08463415180493018,1.0203074290182448,1.982089197483975
3.1624146804953654,-1.0477214027067456,-1.2077508138116049
-2.7069905107559107,-1.320174018081849,-1.0959730804893364
-3.4205319274233337,-0.2742164078216632,-1.0848608284159846
3.3180832726238365,1.211051697680331,1.823874055433931
1.1994082417732062,1.1115625918908114,-0.9587989448687347
0.6527979742944892,4.069640957190024,-0.5789650603918896
3.6757054471628665,-0.6431522240454226,-1.1505653157646847
2.131069734944383,2.7960807647954375,-0.652209753225589
-1.0358313650042925,2.767212740264685,-0.6909482424720496
-0.5393074389194566,-2.5396778895371095,-1.363125217707752
-2.619179435439306,-1.7328601383562645,1.812533984048354
4.455957865758506,-0.760020722396353,-1.127383386536773
6.086322189051022,-1.0695555421511338,1.760904368392131
-1.3055910896114966,-3.2393500085896583,-1.4529539547218306
0.8616565379050943,0.06477766990623542,-0.8653312626924373
-2.2982765364891065,-0.570197055103261,2.0386040873537943
-2.913980956058247,-1.4049647284326094,-1.1219218748380004
-2.703304540801029,-0.793405721425466,-1.0861604845001673
0.5642030614665907,-2.071608639251364,-1.2456830096712643
3.4992425739702298,-2.1359842528362885,1.4800580386184587
-3.0618501402019285,0.4806339930580915,-0.9218395904344072
-2.9218986791727835,1.266065475809373,-0.853043988646814
-1.0702774370042036,0.9595402040853501,2.0436372802767746
4.6151430728949405,-1.400295742125086,-1.3203115913214032
-1.0524719531233235,-0.33267241363554156,-1.181082834853821
-2.6864376379193735,-1.9653955939324206,1.6643949123568729
-2.5819812616183277,-1.094496706515355,-1.208179937806593
-2.607530259228405,-1.7783380157786395,-1.2665611019831937
-0.187830229487327,2.052420711691001,2.298710479828905
-2.910469628892662,0.14716326100903798,1.9992147211091031
3.7393051337358694,-0.5756381867487761,-1.2133000174527198
0.9817419316350209,-1.793242829387163,-1.2502885588131694
-2.2890218342374573,-0.31554455638908696,1.8979143603495043
-2.266499429287967,-0.6095273561261049,1.8270969126362493
4.192875568643041,1.8966878624590562,-0.8572328631663212
2.9219533861828078,-0.6477580911052362,-1.1043249442571426
3.7009077751368977,-1.8176904150637263,-1.4407322106771963
-2.7278510134869425,-1.88248992492864,-1.3161444969540468
-2.55791312513572,1.3508627626891165,-0.8458440215088721
1.614118187955058,3.3609386542830664,-0.6274953679010993
-2.16298479591576,-1.0529877828625414,1.9194170536153472
2.9505758200417214,-1.24559508844796,-1.2106849994394104
2.4254963931251066,1.0155019546412685,-1.042945939219707
2.9337342222513745,-0.6986811741842728,1.954685349057064
-0.3578910650221417,1.5189105660221973,-0.925752296201897
2.6697725950365947,-1.4192413252364378,1.7153593345674012
-0.9167112867096749,0.8824296622525329,-0.841604606746944
-2.570798226818126,0.2403171050315705,1.9698495673674323
5.037286848007687,-1.9388589239201506,-1.4563460851236043
0.29728675031728685,0.9523825445536118,-0.7978861849136462
-2.8538176208681194,0.16115979257860297,-1.0512646525325544
-2.6654909528101367,-1.1945055302671974,-1.1347601324114096
0.9033722105017781,1.8349098304335765,-0.8675024644338446
-2.373208660723175,-1.4265789760157466,1.7189878951252124
-3.7855203294232065,-1.0557556920674784,-1.1379910121825456
-2.6734266751791007,-1.7220121033469076,1.8121599294698514
4.455447339032002,-0.8029124911682213,1.7684698622635002
2.066220175351432,-1.227171106269456,-1.210044646146128
5.699767861389616,-1.7825504436756658,1.691558786925434
-2.780134620198916,0.4760386384920644,-1.0709224225282148
-0.322039902928695,2.1486525444929176,-0.9583359780188272
0.5831905561174903,1.604854210924351,-0.8518265839493471
-1.1274577848728016,2.896277692876091,2.346936763675806
2.588668091770112,-1.059865114372957,-1.17422949137492
-2.485504706035344,1.8599926601662302,-0.7682411695575797
3.4211362491666684,-0.8792708090433426,-1.2547935233262792
-3.042610001861331,-1.4982326868938536,1.8743568927011027
-3.8407764977277594,1.3350034444269132,-0.8384808494460514
-2.998890334751827,-0.6111496015840465,1.7762020252599229
-3.112560500991228,0.042329542721227395,1.9555620597142647
5.142542612106979,-1.2779410529952961,1.6380173806894998
0.4782018284009376,0.9025527469441716,-1.0054797645163114
4.234378451201851,-0.6090837163173943,-1.1623644379383065
1.060090201983021,1.4020131790887005,2.0254333563660327
-1.095602225306978,-0.3659392076487942,-0.9533501802629331
-0.3659115767245559,2.7071746965110512,-0.6394475688191589
-2.428961058666624,-1.1382478167489236,-1.052853234015716
-2.9257906816132304,-1.537056055421899,-1.149736099319794
-3.5330403730061812,2.575578167238343,-0.629451306731122
-0.34174578984193127,-2.7395979484521096,-1.4500099974331668
-0.43518307988942684,1.73432664832221,-1.0136586891180406
-0.49139901253895313,1.4729342733654762,-0.8840487356551672
-0.7614014743331824,1.5442774781130173,-0.7731514849553234
-2.2991777748053503,-1.362836376437264,1.7619625190297226
1.224424498470178,2.6271398868314044,-0.7136704071609785
2.962346202123773,0.1731094739147953,-0.9788031000390782
-1.1678880418966098,0.7946328715506762,2.0758036545106213
-3.2369435865166167,0.6365384454862184,1.9250501873440435
-0.9881847739847031,-0.606954001440285,-1.2137908417835965
3.9039685531588746,-1.505175910779882,1.6260202200553149
-4.111447070740293,0.20004972008508573,1.9609330994912157
3.5683184603242686,1.078248960040659,-0.8736000285518319
-2.7164179315261334,-0.6943525974129484,-1.0415471615479304
2.707081100427992,-1.347726548234029,1.6542839328632233
3.7344250754769637,2.7575855683616703,-1.051206509082325
-3.551166929836874,1.192643477783744,-0.8950086481689596
1.8041731792587783,-1.8630275245290597,1.6639493833935883
0.06404021710684406,-2.2034650720569746,1.6812384348944456
4.249084979954823,-2.477778034931465,1.5581191146601194
-2.7094045092590333,0.5863351297487803,-0.9684904896615083
-3.2356071028083253,0.11627728140162794,-1.0248735018338901
-2.7297347721235496,-1.1071468616168016,-1.0652465870752508
-2.8005654775546622,-0.6869480222413178,-1.1650069419911755
-2.6713410921739196,0.37832114441466336,-1.076906326651885
-1.5149010147032218,-0.7829179075251831,1.7909876566292742
3.82725420772679,2.3877697883349986,-0.822629431991531
4.4120285341871215,0.30943924380870585,-0.9904480814588656
-3.232420894010496,0.09369117783043887,-1.0730229857472098
-3.612848114718162,0.0579277592916138,-1.1654382122775448
3.73931589694604,-0.5716552368523672,-1.213832453251709
-1.5328171133377777,-0.33030350207966397,-1.170773904138564
-2.7573831498439474,-1.573070815911915,-1.2786896240658896
3.1560653970783017,-0.22213129020799927,-1.133834427218879
-2.648560072192155,-1.8217964631982353,-1.2883570110681153
-1.2728031626732272,-2.7414836519192654,-1.3845332541623283
-2.91097634905952,-1.313926615419502,-1.03715517194712
-2.261210486824761,-0.9160558104430367,1.7673443556887756
0.18224112232707254,1.4814582599442618,-0.8363787931086274
4.631896877980919,-1.0977537075655344,-1.2899195403600612
-3.014820257014679,0.5957841638583313,-0.9303578612170039
-2.4866029785666246,-1.396393997450983,-1.1354869849634435
4.561883689504196,-0.7859058150570292,-1.2161350511709572
-2.040614303964113,-0.5437637312364197,1.8544848043715645
-2.479596347641041,-0.9711418792957793,-1.049119927630811
-1.9214377936574765,1.6692094649605023,-0.7925968951742176
-3.4030236480989418,-0.007517705398856145,-1.002414293983923
2.0304797281939786,-1.2531664352409577,-1.3456737666788743
4.391411085410762,-1.112346401771346,-1.2813765418788818
4.529601241398488,-0.6981944899098991,-1.0849439447876592
-2.4396350809375926,1.329735497109974,2.1212611350405077
-0.1713135555629316,1.246958781565669,2.0100519666061256
4.695501525304638,-1.96227586528789,1.5796534300121863
2.310509097364474,1.787128737666776,2.1014080874623837
4.6496836283236895,-0.495013888267964,-1.1899178616478931
-3.1642589664143976,-0.04887402597920791,1.9381791612943096
-1.4432834159747625,-3.30807305788276,1.665856606469788
-2.915709015022853,-1.6239841408103495,-1.1536179193401692
-1.7570530431795317,1.4967421692361886,2.1208765819416397
-2.1672666974823573,-0.4709280489203602,-1.1208749909865123
3.04804630945585,3.881320891021341,2.5641292939419906
-0.9152871426387295,1.1231095221990934,-0.8785883667235097
3.283133818769067,-1.2493776486020547,-1.366959430363975
-2.5948985565842975,2.703900317253458,-0.5888988822525028
-1.6190243508033797,3.516800083469603,-0.5324376322247965
4.0102171817858325,-1.9515686490901885,-1.3790069471064221
-1.1053383158676309,0.8956624077943373,-0.8449791144339358
-4.1651712468971285,-0.35970907530678664,1.771591153136078
4.0643653285270185,-0.1617858498397413,-1.1971701450070746
-1.2985169853754501,0.43452000286923415,2.017770927525772
1.5633081761517602,1.5596478839037529,-0.832143439809098
-1.928283437986974,-2.0411967555772152,-1.4376059005647992
2.656811586226386,-1.885835109935336,-1.398244264302943
0.15652690190535215,2.3483668744765294,-0.9834701706761299
-2.433449891662423,-0.15074794687241772,-0.948418712417063
2.030901080509431,3.138149368657811,2.3752747478080853
-2.2338646343120723,-0.09244377886945886,-0.9230850491347486
-0.21667620772374285,1.75043439146584,-0.6198539801157448
0.5418262941825972,1.7640152310564032,2.239407994477644
4.3025564020931615,-1.127284161694362,-1.2468026240176515
-3.0717333148936588,-1.8713359490759611,-1.258955778585536
-1.7990603208402025,2.671366578102859,2.3562486116164694
2.888908636577,1.022666142271199,1.9732117267728853
-2.8459362058715767,-1.2562053565463747,-1.089532581464528
-1.1427884304588343,-3.1269404983173903,1.5735364400762224
1.852096265415662,2.0690231138615123,-0.8634829717644344
-2.573371292766865,-1.3450249202215383,-1.227126205092263
-2.9903350673450513,-1.7758264100377446,-1.2419334997918439
0.6523252248967107,0.5813244145955885,1.828999407914469
-2.6965563567233706,-1.037853796411236,1.8958751659773976
-1.7797863362238362,0.042854658974698076,1.8089512670557135
5.925353529519783,-1.1460934722682439,1.6514407236160584
2.244162656779073,1.2308975851345927,-0.9047044918799626
-3.014629860624789,-1.5822865200881229,1.8626820117583052
5.571473856515323,-1.477805711740928,-1.304082064390805
1.3759787725402357,4.162750722168996,-0.3649615627415329
-3.3105815673303485,-0.06754951769554245,-1.112700235568692
1.6917160335272117,0.9205103984264174,-0.9427243686968156
2.4741278268779596,2.4488910641327046,-0.7204594460918595
5.866604640607011,-0.8987007012359345,-1.131226716232171
2.9358268239642884,2.620382052396823,-0.7163983243439248
-2.736870405307004,-1.4865816713342883,1.8030312497020062
-2.7107729280790576,-1.888335648096593,1.738149169286773
5.772273926882891,-0.9371352063596243,1.7225645258917197
